TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
Dell Inc.,"PowerEdge T710 (Intel Xeon X5667, 3.06 GHz)",Yes,8,2,4,2,43.4&nbsp;,46.3&nbsp;
Dell Inc.,"PowerEdge R810 (Intel Xeon L7545, 1.87 GHz)",Yes,12,2,6,2,29.9&nbsp;,32.6&nbsp;
Dell Inc.,"PowerEdge R810 (Intel Xeon E7520, 1.87 GHz)",Yes,8,2,4,2,25.0&nbsp;,26.6&nbsp;
Dell Inc.,"PowerEdge R810 (Intel Xeon E7540, 2.00 GHz)",Yes,12,2,6,2,29.9&nbsp;,32.0&nbsp;
Dell Inc.,"PowerEdge R810 (Intel Xeon E6540, 2.00 GHz)",Yes,12,2,6,2,30.0&nbsp;,32.1&nbsp;
Dell Inc.,"PowerEdge R810 (Intel Xeon X6550, 2.00 GHz)",Yes,16,2,8,2,30.7&nbsp;,33.1&nbsp;
Dell Inc.,"PowerEdge R810 (Intel Xeon X7542, 2.67 GHz)",Yes,12,2,6,1,33.8&nbsp;,36.1&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5570, 2.93 GHz)",Yes,8,2,4,2,41.3&nbsp;,44.2&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5502, 1.86 GHz)",Yes,4,2,2,1,22.8&nbsp;,24.4&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.3&nbsp;,37.0&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.3&nbsp;,37.1&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.3&nbsp;,37.1&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5560, 2.80 GHz)",Yes,8,2,4,2,40.1&nbsp;,43.0&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5550, 2.67 GHz)",Yes,8,2,4,2,38.9&nbsp;,41.7&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon L5609, 1.86 GHz)",Yes,8,2,4,1,25.8&nbsp;,27.5&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon E5507, 2.26 GHz)",Yes,8,2,4,1,27.3&nbsp;,29.3&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon E5503, 2.00 GHz)",Yes,4,2,2,1,23.8&nbsp;,25.6&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5680, 3.33 GHz)",Yes,12,2,6,2,45.0&nbsp;,48.4&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5680, 3.33 GHz)",Yes,12,2,6,2,44.4&nbsp;,47.9&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5677, 3.46 GHz)",Yes,8,2,4,2,45.6&nbsp;,49.2&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5670, 2.93 GHz)",Yes,12,2,6,2,42.5&nbsp;,45.8&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5667, 3.06 GHz)",Yes,8,2,4,2,43.4&nbsp;,46.8&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5660, 2.80 GHz)",Yes,12,2,6,2,41.3&nbsp;,44.6&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5650, 2.66 GHz)",Yes,12,2,6,2,40.1&nbsp;,43.2&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon E5507, 2.26 GHz)",Yes,8,2,4,1,27.1&nbsp;,29.3&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5677, 3.46 GHz)",Yes,8,2,4,2,45.8&nbsp;,49.3&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5670, 3.33 GHz)",Yes,12,2,6,2,42.5&nbsp;,45.8&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5667, 3.06 GHz)",Yes,8,2,4,2,43.4&nbsp;,46.8&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon L5630, 2.13 GHz)",Yes,8,2,4,2,30.7&nbsp;,33.1&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon L5609, 1.86 GHz)",Yes,8,2,4,1,25.9&nbsp;,27.6&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5680, 3.33 GHz)",Yes,12,2,6,2,44.8&nbsp;,48.3&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5677, 3.46 GHz)",Yes,8,2,4,2,45.7&nbsp;,49.3&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5670, 2.93 GHz)",Yes,12,2,6,2,42.5&nbsp;,45.8&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5503, 2.00 GHz)",Yes,4,2,2,1,23.7&nbsp;,25.5&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5630, 2.53 GHz)",Yes,8,2,4,2,35.6&nbsp;,38.2&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon L5630, 2.13 GHz)",Yes,8,2,4,2,30.7&nbsp;,33.0&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon E5640, 2.66 GHz)",Yes,8,2,4,2,36.7&nbsp;,39.6&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon E5630, 2.53 GHz)",Yes,8,2,4,2,35.5&nbsp;,38.3&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5660, 2.80 GHz)",Yes,12,2,6,2,41.4&nbsp;,44.5&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5650, 2.66 GHz)",Yes,12,2,6,2,39.9&nbsp;,43.0&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5640, 2.66 GHz)",Yes,8,2,4,2,36.7&nbsp;,39.6&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5667, 3.06 GHz)",Yes,8,2,4,2,43.4&nbsp;,46.8&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5660, 2.80 GHz)",Yes,12,2,6,2,37.4&nbsp;,40.5&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon L5640, 2.26 GHz)",Yes,12,2,6,2,36.3&nbsp;,39.2&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon L5630, 2.13 GHz)",Yes,8,2,4,2,30.6&nbsp;,32.9&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.3&nbsp;,37.1&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5540, 2.53 GHz)",Yes,8,2,4,2,34.6&nbsp;,37.1&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5530, 2.40 GHz)",Yes,8,2,4,2,33.7&nbsp;,35.9&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5520, 2.27 GHz)",Yes,8,2,4,2,32.4&nbsp;,34.7&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5506, 2.13 GHz)",Yes,8,2,4,1,26.4&nbsp;,28.1&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5502, 1.86 GHz)",Yes,4,2,2,1,22.6&nbsp;,24.2&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5504, 2.00 GHz)",Yes,8,2,4,1,24.9&nbsp;,26.7&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7520, 1.87 GHz)",Yes,16,4,4,2,28.5&nbsp;,29.8&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7530, 1.87 GHz)",Yes,24,4,6,2,30.7&nbsp;,32.8&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon L7545, 1.87 GHz)",Yes,24,4,6,2,34.5&nbsp;,37.2&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon L7555, 1.87 GHz)",Yes,32,4,8,2,35.0&nbsp;,37.9&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon X7550, 2.00 GHz)",Yes,32,4,8,2,34.8&nbsp;,37.5&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon X7560, 2.27 GHz)",Yes,32,4,8,2,38.4&nbsp;,41.1&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7540, 2.00 GHz)",Yes,24,4,6,2,34.1&nbsp;,36.2&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon L5640, 2.26 GHz)",Yes,12,2,6,2,36.1&nbsp;,39.1&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon E5503, 2.00 GHz)",Yes,4,2,2,1,23.8&nbsp;,25.7&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon L5640, 2.26 GHz)",Yes,12,2,6,2,36.2&nbsp;,39.3&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5507, 2.26 GHz)",Yes,8,2,4,1,26.9&nbsp;,29.1&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5503, 2.00 GHz)",Yes,4,2,2,1,24.1&nbsp;,25.8&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5650, 2.66 GHz)",Yes,12,2,6,2,40.2&nbsp;,43.3&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon L5640, 2.26 GHz)",Yes,12,2,6,2,35.8&nbsp;,38.9&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon L5630, 2.13 GHz)",Yes,8,2,4,2,30.5&nbsp;,32.9&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon L5609, 1.86 GHz)",Yes,8,2,4,1,25.9&nbsp;,27.6&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.3&nbsp;,37.1&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon L5609, 1.86 GHz)",Yes,8,2,4,1,25.8&nbsp;,27.4&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5670, 2.93 GHz)",Yes,12,2,6,2,42.6&nbsp;,45.8&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5667, 3.06 GHz)",Yes,8,2,4,2,43.6&nbsp;,46.9&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5660, 2.80 GHz)",Yes,12,2,6,2,41.3&nbsp;,44.5&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5650, 2.66 GHz)",Yes,12,2,6,2,40.3&nbsp;,43.3&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon E5640, 2.66 GHz)",Yes,8,2,4,2,36.7&nbsp;,39.6&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon E5630, 2.53 GHz)",Yes,8,2,4,2,35.5&nbsp;,38.3&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5680, 3.33 GHz)",Yes,12,2,6,2,44.7&nbsp;,48.1&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5670, 2.93 GHz)",Yes,12,2,6,2,42.5&nbsp;,45.8&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5667, 3.06 GHz)",Yes,8,2,4,2,43.0&nbsp;,46.4&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5660, 2.80 GHz)",Yes,12,2,6,2,41.2&nbsp;,44.1&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5650, 2.66 GHz)",Yes,12,2,6,2,40.0&nbsp;,42.8&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon L5630, 2.13 GHz)",Yes,8,2,4,2,30.6&nbsp;,32.9&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5507, 2.26 GHz)",Yes,8,2,4,1,27.6&nbsp;,29.5&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon E5640, 2.66 GHz)",Yes,8,2,4,2,36.6&nbsp;,39.5&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon L5640, 2.26 GHz)",Yes,12,2,6,2,35.9&nbsp;,38.9&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon E5630, 2.53 GHz)",Yes,8,2,4,2,35.7&nbsp;,38.3&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.4&nbsp;,37.2&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon L5609, 1.86 GHz)",Yes,8,2,4,2,25.8&nbsp;,27.5&nbsp;
Dell Inc.,"PowerEdge T710 (Intel Xeon E5620, 2.40 GHz)",Yes,8,2,4,2,34.0&nbsp;,36.5&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5690, 3.46 GHz)",Yes,12,2,6,1,61.0&nbsp;,63.9&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5687, 3.60 GHz)",Yes,8,2,4,1,61.8&nbsp;,63.5&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5690, 3.46 GHz)",Yes,12,2,6,1,61.4&nbsp;,63.8&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5687, 3.60 GHz)",Yes,8,2,4,1,61.2&nbsp;,64.0&nbsp;
Dell Inc.,"PowerEdge T610 (Intel Xeon X5687, 3.60 GHz)",Yes,8,2,4,1,61.0&nbsp;,64.0&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5649, 2.53 GHz)",Yes,12,2,6,1,49.0&nbsp;,52.3&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5607, 2.26 GHz)",Yes,8,2,4,1,38.5&nbsp;,39.5&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5645, 2.40 GHz)",Yes,12,2,6,1,47.7&nbsp;,50.5&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5647, 2.93 GHz)",Yes,8,2,4,1,51.0&nbsp;,53.4&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5672, 3.20 GHz)",Yes,8,2,4,1,58.4&nbsp;,61.0&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5690, 3.46 GHz)",Yes,12,2,6,1,60.8&nbsp;,63.0&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5672, 3.20 GHz)",Yes,8,2,4,1,58.7&nbsp;,60.9&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5687, 3.6 GHz)",Yes,8,2,4,1,61.0&nbsp;,63.9&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5647, 2.93 GHz)",Yes,8,2,4,1,51.4&nbsp;,53.5&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5647, 2.93 GHz)",Yes,8,2,4,1,50.8&nbsp;,53.5&nbsp;
Dell Inc.,"PowerEdge T410 (Intel Xeon E5649, 2.53 GHz)",Yes,12,2,6,1,47.0&nbsp;,48.4&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon E5649, 2.53 GHz)",Yes,12,2,6,1,49.4&nbsp;,52.2&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5690, 3.46 GHz)",Yes,12,2,6,1,61.4&nbsp;,63.5&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5675, 3.06 GHz)",Yes,12,2,6,1,58.1&nbsp;,61.1&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon E5649, 2.53 GHz)",Yes,12,2,6,1,49.2&nbsp;,52.0&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon X5675, 3.06 GHz)",Yes,12,2,6,1,58.0&nbsp;,60.8&nbsp;
Dell Inc.,"PowerEdge T410 (Intel Xeon E5607, 2.26 GHz)",Yes,8,2,4,1,37.9&nbsp;,39.4&nbsp;
Dell Inc.,"PowerEdge T410 (Intel Xeon E5645, 2.40 GHz)",Yes,12,2,6,1,47.3&nbsp;,50.2&nbsp;
Dell Inc.,"PowerEdge M710 (Intel Xeon X5687, 3.60 GHz)",Yes,8,2,4,1,61.3&nbsp;,64.2&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5603, 1.60 GHz)",Yes,8,2,4,1,29.3&nbsp;,30.4&nbsp;
Dell Inc.,"PowerEdge R610 (Intel Xeon E5606, 2.13 GHz)",Yes,8,2,4,1,37.0&nbsp;,38.0&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5606, 2.13 GHz)",Yes,8,2,4,1,36.8&nbsp;,38.0&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5647, 2.93 GHz)",Yes,8,2,4,1,50.9&nbsp;,53.7&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5649, 2.53 GHz)",Yes,12,2,6,1,49.1&nbsp;,52.2&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5645, 2.40 GHz)",Yes,12,2,6,1,47.6&nbsp;,50.7&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5675, 3.06 GHz)",Yes,12,2,6,1,58.3&nbsp;,60.8&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon X5672, 3.20 GHz)",Yes,8,2,4,1,59.4&nbsp;,61.0&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5603, 1.60 GHz)",Yes,8,2,4,1,29.3&nbsp;,30.3&nbsp;
Dell Inc.,"PowerEdge R710 (Intel Xeon E5607, 2.27 GHz)",Yes,8,2,4,1,38.2&nbsp;,39.5&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4870, 2.40 GHz)",Yes,40,4,10,1,49.7&nbsp;,52.9&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4860, 2.27 GHz)",Yes,40,4,10,1,48.0&nbsp;,51.7&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4850, 2.00 GHz)",Yes,40,4,10,1,44.5&nbsp;,46.7&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4830, 2.13 GHz)",Yes,32,4,8,1,47.1&nbsp;,49.1&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4820, 2.00 GHz)",Yes,32,4,8,1,43.8&nbsp;,45.7&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4807, 1.87 GHz)",Yes,24,4,6,1,36.9&nbsp;,38.4&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-8867L, 2.13 GHz)",Yes,40,4,10,1,45.9&nbsp;,48.6&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-8837, 2.67 GHz)",Yes,32,4,8,1,54.4&nbsp;,56.7&nbsp;
Dell Inc.,"PowerEdge T710 (Intel Xeon X5687, 3.60 GHz)",Yes,8,2,4,1,61.6&nbsp;,63.9&nbsp;
Dell Inc.,"PowerEdge T710 (Intel Xeon X5675, 3.06 GHz)",Yes,12,2,6,1,57.8&nbsp;,61.0&nbsp;
Dell Inc.,"PowerEdge T710 (Intel Xeon X5672, 3.20 GHz)",Yes,8,2,4,1,59.0&nbsp;,61.3&nbsp;
Dell Inc.,"PowerEdge M610 (Intel Xeon X5672, 3.20 GHz)",Yes,8,2,4,1,58.5&nbsp;,61.1&nbsp;
Dell Inc.,"PowerEdge T710 (Intel Xeon X5690, 3.46 GHz)",Yes,12,2,6,1,61.1&nbsp;,64.1&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-8837, 2.67 GHz)",Yes,32,4,8,1,54.4&nbsp;,59.0&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4870, 2.40 GHz)",Yes,40,4,10,1,49.7&nbsp;,54.4&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4860, 2.27 GHz)",Yes,40,4,10,1,48.0&nbsp;,53.0&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4850, 2.00 GHz)",Yes,40,4,10,1,44.5&nbsp;,48.9&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4830, 2.13 GHz)",Yes,32,4,8,1,47.1&nbsp;,51.2&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4820, 2.00 GHz)",Yes,32,4,8,1,43.8&nbsp;,47.6&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4807, 1.87 GHz)",Yes,24,4,6,1,36.9&nbsp;,40.2&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-8867L, 2.13 GHz)",Yes,40,4,10,1,45.9&nbsp;,50.3&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1280, 3.50 GHz)",Yes,4,1,4,1,57.1&nbsp;,59.0&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1270, 3.40 GHz)",Yes,4,1,4,1,55.2&nbsp;,57.0&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7530, 1.87 GHz)",Yes,24,4,6,2,39.5&nbsp;,43.3&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon X7560, 2.27 GHz)",Yes,32,4,8,2,49.7&nbsp;,54.5&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7540, 2.00 GHz)",Yes,24,4,6,2,44.8&nbsp;,48.5&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon L7545, 1.87 GHz)",Yes,24,4,6,2,44.5&nbsp;,49.0&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7520, 1.87 GHz)",Yes,16,4,4,2,36.2&nbsp;,39.3&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon L7555, 1.86 GHz)",Yes,32,4,8,2,45.8&nbsp;,50.3&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon X7542, 2.67 GHz)",Yes,24,4,6,1,50.5&nbsp;,53.9&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon X7550, 2.00 GHz)",Yes,32,4,8,2,45.1&nbsp;,49.8&nbsp;
Dell Inc.,"PowerEdge R910 (Intel Xeon E7-4870, 2.40 GHz)",Yes,40,4,10,2,51.0&nbsp;,56.0&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1230, 3.20 GHz)",Yes,4,1,4,2,52.8&nbsp;,54.7&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1240, 3.30 GHz)",Yes,4,1,4,2,55.0&nbsp;,56.9&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1220, 3.10 GHz)",Yes,4,1,4,2,51.7&nbsp;,53.6&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1220L, 2.20 GHz)",Yes,2,1,2,2,35.2&nbsp;,36.1&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1240, 3.30 GHz)",Yes,4,1,4,2,54.8&nbsp;,56.9&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1230, 3.20 GHz)",Yes,4,1,4,2,53.9&nbsp;,55.9&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1220, 3.10 GHz)",Yes,4,1,4,2,51.9&nbsp;,53.6&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1240, 3.30 GHz)",Yes,4,1,4,2,54.9&nbsp;,56.9&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1220L, 2.20 GHz)",Yes,2,1,2,2,35.2&nbsp;,36.1&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1260L, 2.40 GHz)",Yes,4,1,4,2,36.1&nbsp;,37.5&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1230, 3.20 GHz)",Yes,4,1,4,2,53.8&nbsp;,55.8&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1270, 3.40 GHz)",Yes,4,1,4,2,55.9&nbsp;,58.1&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1240, 3.30 GHz)",Yes,4,1,4,2,55.2&nbsp;,56.9&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1260L, 2.40 GHz)",Yes,4,1,4,2,36.1&nbsp;,37.5&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Core i3-2100, 3.10 GHz)",Yes,2,1,2,1,45.2&nbsp;,46.8&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Xeon E3-1270, 3.40 GHz)",Yes,4,1,4,2,55.9&nbsp;,58.0&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Core i3-2100, 3.10 GHz)",Yes,2,1,2,1,42.7&nbsp;,44.2&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1220, 3.10 GHz)",Yes,4,1,4,2,52.6&nbsp;,54.6&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1220, 3.10 GHz)",Yes,4,1,4,2,52.8&nbsp;,54.7&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Xeon E3-1230, 3.20 GHz)",Yes,4,1,4,2,52.8&nbsp;,54.7&nbsp;
Dell Inc.,"PowerEdge T110 II (Intel Core i3-2100, 3.10 GHz)",Yes,2,1,2,1,42.7&nbsp;,44.5&nbsp;
Dell Inc.,"PowerEdge R210 II (Intel Core i3-2100, 3.10 GHz)",Yes,2,1,2,1,45.4&nbsp;,46.7&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-2803, 1.73 GHz)",Yes,12,2,6,1,31.5&nbsp;,34.3&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-8867L, 2.13 GHz)",Yes,20,2,10,1,45.7&nbsp;,49.6&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-8837, 2.66 GHz)",Yes,16,2,8,1,52.0&nbsp;,56.0&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-4830, 2.13 GHz)",Yes,16,2,8,1,44.5&nbsp;,47.9&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-4820, 2.00 GHz)",Yes,16,2,8,1,41.4&nbsp;,45.4&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-4807, 1.86 GHz)",Yes,12,2,6,1,33.8&nbsp;,36.3&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-2870, 2.40 GHz)",Yes,20,2,10,1,51.3&nbsp;,55.8&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-2860, 2.26 GHz)",Yes,20,2,10,1,48.8&nbsp;,53.3&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-2850, 2.00 GHz)",Yes,20,2,10,1,44.0&nbsp;,47.7&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-2830, 2.13 GHz)",Yes,16,2,8,1,44.6&nbsp;,47.9&nbsp;
Dell Inc.,"PowerEdge M910 (Intel Xeon E7-2820, 2.00 GHz)",Yes,16,2,8,1,41.4&nbsp;,45.7&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon X5660, 2.80 GHz)",Yes,12,2,6,1,55.2&nbsp;,56.8&nbsp;
Dell Inc.,"PowerEdge R510 (Intel Xeon E5649, 2.53 GHz)",Yes,12,2,6,1,49.0&nbsp;,51.9&nbsp;
Dell Inc.,"PowerEdge R410 (Intel Xeon X5660, 2.8 GHz)",Yes,12,2,6,1,54.7&nbsp;,57.4&nbsp;
